#MJD,flux_current,flux_lag_1,flux_change_current,flux_change_lag_1,flux_momentum,flux_ma_3,flux_dist_from_ma,index_current,index_lag_1,index_change_lag_1,index_momentum
58963.4999537037,5.05e-07,2.43e-07,1.0781893004115228,39.56761268781302,-38.489423387401494,2.5132999999999996e-07,1.0089090402895442,4.18,4.02,2.8699999999999997,-2.7099999999999995
58970.4999537037,1.66e-07,5.05e-07,-0.6712871287128713,1.0781893004115228,-1.7494764291243943,3.0466666666666667e-07,-0.45499289073608223,3.67,4.18,0.16000000000000014,-0.6699999999999999
59005.4999537037,4.01e-08,1.66e-07,-0.758433734939759,-0.6712871287128713,-0.08714660622688764,2.3703333333333334e-07,-0.8304751194827101,1.69,3.67,-0.5099999999999998,-1.4700000000000002
59012.4999537037,0.000286,4.01e-08,7131.16957605985,-0.758433734939759,7131.92800979479,9.540203333333335e-05,1.997837574561575,4.96,1.69,-1.98,5.25
59026.4999537037,1.29e-07,0.000286,-0.999548951048951,7131.16957605985,-7132.1691250109,9.538970000000001e-05,-0.9986466058215869,3.52,4.96,3.27,-4.71
59082.4999537037,2.73e-07,1.29e-07,1.116279069767442,-0.999548951048951,2.115828020816393,9.546733333333333e-05,-0.9971393386156466,5.0,3.52,-1.44,2.92
59103.4999537037,7.7e-08,2.73e-07,-0.717948717948718,1.116279069767442,-1.8342277877161601,1.5966666666666665e-07,-0.5174212393073231,3.09,5.0,1.48,-3.39
59110.4999537037,4.34e-09,7.7e-08,-0.9436363636363636,-0.717948717948718,-0.22568764568764565,1.1811333333333335e-07,-0.9624407850214303,0.5,3.09,-1.9100000000000001,-0.6799999999999997
59138.4999537037,2.09e-07,4.34e-09,47.156682027649765,-0.9436363636363636,48.10031839128613,9.678000000000001e-08,1.1583402146985962,5.0,0.5,-2.59,7.09
59166.4999537037,1.71e-06,2.09e-07,7.181818181818182,47.156682027649765,-39.974863845831585,6.411133333333334e-07,1.666975109687883,5.0,5.0,4.5,-4.5
59173.4999537037,7.9e-08,1.71e-06,-0.9538011695906433,7.181818181818182,-8.135619351408826,6.660000000000001e-07,-0.8812490617024471,2.62,5.0,0.0,-2.38
59194.4999537037,1.49e-07,7.9e-08,0.8860759493670884,-0.9538011695906433,1.8398771189577316,6.459999999999999e-07,-0.7692307692307693,3.8,2.62,-2.38,3.5599999999999996
59271.4999537037,1.1e-07,1.49e-07,-0.261744966442953,0.8860759493670884,-1.1478209158100414,1.1266666666666666e-07,-0.023647650014779645,5.0,3.8,1.1799999999999997,0.020000000000000462
59278.4999537037,1.38e-07,1.1e-07,0.2545454545454544,-0.261744966442953,0.5162904209884074,1.3233333333333331e-07,0.04278882456581937,4.35,5.0,1.2000000000000002,-1.8500000000000005
59292.4999537037,1.34e-07,1.38e-07,-0.02898550724637672,0.2545454545454544,-0.2835309617918311,1.2733333333333334e-07,0.05231493591420355,3.21,4.35,-0.6500000000000004,-0.4899999999999993
59383.4999537037,0.00891,1.34e-07,66491.53731343283,-0.02898550724637672,66491.56629894007,0.0029700906666666666,1.9999083529691903,5.0,3.21,-1.1399999999999997,2.9299999999999997
59404.4999537037,1.75e-07,0.00891,-0.9999803591470258,66491.53731343283,-66492.53729379197,0.002970103,-0.9999410458175678,5.0,5.0,1.79,-1.79
59411.4999537037,1.92e-07,1.75e-07,0.0971428571428572,-0.9999803591470258,1.097123216289883,0.002970122333333333,-0.9999353225315414,4.49,5.0,0.0,-0.5099999999999998
59418.4999537037,1.68e-07,1.92e-07,-0.125,0.0971428571428572,-0.2221428571428572,1.7833333333333333e-07,-0.05791145152251074,3.78,4.49,-0.5099999999999998,-0.20000000000000062
59453.4999537037,1.38e-07,1.68e-07,-0.1785714285714286,-0.125,-0.0535714285714286,1.6599999999999998e-07,-0.16857314870559897,3.43,3.78,-0.7100000000000004,0.36000000000000076
59467.4999537037,1.38e-07,1.38e-07,0.0,-0.1785714285714286,0.1785714285714286,1.48e-07,-0.06752194463200546,5.0,3.43,-0.34999999999999964,1.9199999999999995
59495.4999537037,1.45e-07,1.38e-07,0.050724637681159424,0.0,0.050724637681159424,1.4033333333333333e-07,0.03323047709470678,5.0,5.0,1.5699999999999998,-1.5699999999999998
59509.4999537037,1.56e-07,1.45e-07,0.07586206896551739,0.050724637681159424,0.02513743128435797,1.463333333333333e-07,0.06601411336216723,5.0,5.0,0.0,0.0
59530.4999537037,2.14e-07,1.56e-07,0.3717948717948718,0.07586206896551739,0.2959328028293544,1.7166666666666666e-07,0.24645837376285673,5.0,5.0,0.0,0.0
59537.4999537037,8.77e-07,2.14e-07,3.0981308411214954,0.3717948717948718,2.7263359693266236,4.156666666666667e-07,1.1095967289344983,4.4,5.0,0.0,-0.5999999999999996
59579.4999537037,2.51e-07,8.77e-07,-0.7137970353477765,3.0981308411214954,-3.811927876469272,4.4733333333333334e-07,-0.4387990762124711,4.02,4.4,-0.5999999999999996,0.21999999999999886
59586.4999537037,8.17e-09,2.51e-07,-0.9674501992031872,-0.7137970353477765,-0.2536531638554107,3.7872333333333326e-07,-0.9781692433588216,1.25,4.02,-0.3800000000000008,-2.389999999999999
59698.4999537037,8.81e-07,8.17e-09,106.83353733170135,-0.9674501992031872,107.80098753090454,3.800566666666667e-07,1.317728655729655,4.77,1.25,-2.7699999999999996,6.289999999999999
59705.4999537037,4.96e-07,8.81e-07,-0.4370034052213394,106.83353733170135,-107.27054073692268,4.617233333333333e-07,0.07422030069218394,5.0,4.77,3.5199999999999996,-3.289999999999999
59754.4999537037,4.42e-07,4.96e-07,-0.1088709677419355,-0.4370034052213394,0.3281324374794039,6.063333333333333e-07,-0.2709833452426757,5.0,5.0,0.23000000000000043,-0.23000000000000043
59761.4999537037,1.43e-07,4.42e-07,-0.6764705882352942,-0.1088709677419355,-0.5675996204933587,3.603333333333333e-07,-0.6029778969758623,4.57,5.0,0.0,-0.4299999999999997
59803.4999537037,8.25e-09,1.43e-07,-0.9423076923076923,-0.6764705882352942,-0.26583710407239813,1.9775e-07,-0.9577963103361131,1.58,4.57,-0.4299999999999997,-2.5600000000000005
59880.4999537037,1.7e-07,8.25e-09,19.606060606060606,-0.9423076923076923,20.5483682983683,1.0708333333333334e-07,0.5870004664904368,3.65,1.58,-2.99,5.0600000000000005
59887.4999537037,1.13e-07,1.7e-07,-0.33529411764705874,19.606060606060606,-19.941354723707665,9.708333333333334e-08,0.16377979763333905,3.43,3.65,2.07,-2.2899999999999996
59901.4999537037,2.1e-07,1.13e-07,0.8584070796460177,-0.33529411764705874,1.1937011972930764,1.6433333333333334e-07,0.2777214676667342,3.96,3.43,-0.21999999999999975,0.7499999999999996
59908.4999537037,8.71e-07,2.1e-07,3.147619047619048,0.8584070796460177,2.2892119679730305,3.98e-07,1.1881436824918363,5.0,3.96,0.5299999999999998,0.5100000000000002
59978.4999537037,1.62e-07,8.71e-07,-0.8140068886337544,3.147619047619048,-3.961625936252802,4.1433333333333325e-07,-0.608863508405051,5.0,5.0,1.04,-1.04
59992.4999537037,1.13e-07,1.62e-07,-0.30246913580246904,-0.8140068886337544,0.5115377528312853,3.819999999999999e-07,-0.7040041873855011,3.33,5.0,0.0,-1.67
60020.4999537037,6e-08,1.13e-07,-0.46902654867256643,-0.30246913580246904,-0.1665574128700974,1.1166666666666662e-07,-0.4622725917089172,2.73,3.33,-1.67,1.0699999999999998
60076.4999537037,2.61e-07,6e-08,3.3500000000000005,-0.46902654867256643,3.819026548672567,1.4466666666666664e-07,0.8035919871056878,5.0,2.73,-0.6000000000000001,2.87
60090.4999537037,1.55e-07,2.61e-07,-0.4061302681992338,3.3500000000000005,-3.756130268199234,1.5866666666666663e-07,-0.0230946882217088,5.0,5.0,2.27,-2.27
60139.4999537037,4.32e-08,1.55e-07,-0.7212903225806451,-0.4061302681992338,-0.31516005438141126,1.5306666666666663e-07,-0.7173014145810662,1.83,5.0,0.0,-3.17
60230.4999537037,1.84e-07,4.32e-08,3.2592592592592595,-0.7212903225806451,3.9805495818399046,1.2739999999999996e-07,0.4439215686274514,5.0,1.83,-3.17,6.34
60237.4999537037,1.46e-07,1.84e-07,-0.2065217391304347,3.2592592592592595,-3.465780998389694,1.2439999999999998e-07,0.17349397590361476,5.0,5.0,3.17,-3.17
60244.4999537037,1.31e-07,1.46e-07,-0.10273972602739734,-0.2065217391304347,0.10378201310303736,1.5366666666666663e-07,-0.14740949490570107,3.83,5.0,0.0,-1.17
60258.4999537037,2.67e-09,1.31e-07,-0.979618320610687,-0.10273972602739734,-0.8768785945832897,9.32233333333333e-08,-0.9703182483837555,0.35,3.83,-1.17,-2.31
60272.4999537037,7.09e-07,2.67e-09,264.54307116104866,-0.979618320610687,265.52268948165937,2.8088999999999997e-07,1.5235773515071713,5.0,0.35,-3.48,8.13
60279.4999537037,7.83e-07,7.09e-07,0.1043723554301832,264.54307116104866,-264.43869880561846,4.982233333333333e-07,0.5714696615985605,5.0,5.0,4.65,-4.65
60293.4999537037,1.38e-07,7.83e-07,-0.8237547892720307,0.1043723554301832,-0.9281271447022139,5.433333333333332e-07,-0.7458749923326995,4.82,5.0,0.0,-0.17999999999999972
60300.4999537037,2.15e-09,1.38e-07,-0.9844202898550725,-0.8237547892720307,-0.16066550058304174,3.077166666666666e-07,-0.9926904542747306,0.18,4.82,-0.17999999999999972,-4.460000000000001
60356.4999537037,4.38e-08,2.15e-09,19.372093023255818,-0.9844202898550725,20.35651331311089,6.131666666666664e-08,-0.28521031207598335,2.31,0.18,-4.640000000000001,6.7700000000000005
60384.4999537037,1.25e-07,4.38e-08,1.8538812785388123,19.372093023255818,-17.518211744717007,5.69833333333333e-08,1.1915328467153299,5.0,2.31,2.13,0.56
60391.4999537037,1.45e-07,1.25e-07,0.15999999999999992,1.8538812785388123,-1.6938812785388124,1.0459999999999996e-07,0.3858643744030568,5.0,5.0,2.69,-2.69
60405.4999537037,1.68e-07,1.45e-07,0.1586206896551725,0.15999999999999992,-0.0013793103448274113,1.4599999999999996e-07,0.15058179329226587,5.0,5.0,0.0,0.0
60433.4999537037,3.33e-06,1.68e-07,18.821428571428573,0.1586206896551725,18.6628078817734,1.2143333333333332e-06,1.742101940548404,4.76,5.0,0.0,-0.2400000000000002
60440.4999537037,5.58e-07,3.33e-06,-0.8324324324324324,18.821428571428573,-19.653861003861007,1.352e-06,-0.5872346719917165,3.41,4.76,-0.2400000000000002,-1.1099999999999994
60475.4999537037,5.84e-07,5.58e-07,0.04659498207885315,-0.8324324324324324,0.8790274145112855,1.4906666666666666e-06,-0.6081881805782259,4.05,3.41,-1.3499999999999996,1.9899999999999993
60496.4999537037,4.65e-09,5.84e-07,-0.9920376712328767,0.04659498207885315,-1.0386326533117298,3.8221666666666657e-07,-0.9875757443654911,0.6,4.05,0.6399999999999997,-4.09
60503.4999537037,6.13e-08,4.65e-09,12.18279569892473,-0.9920376712328767,13.174833370157607,2.1664999999999987e-07,-0.7167243367935408,2.38,0.6,-3.4499999999999997,5.2299999999999995
60510.4999537037,1.53e-07,6.13e-08,1.4959216965742255,12.18279569892473,-10.686874002350505,7.29833333333332e-08,1.0948688711516574,4.11,2.38,1.7799999999999998,-0.04999999999999938
60531.4999537037,5.31e-08,1.53e-07,-0.6529411764705882,1.4959216965742255,-2.1488628730448136,8.91333333333332e-08,-0.4038102353380642,2.24,4.11,1.7300000000000004,-3.6000000000000005
60566.4999537037,8.3e-08,5.31e-08,0.5630885122410547,-0.6529411764705882,1.216029688711643,9.636666666666653e-08,-0.1385625431928115,2.3,2.24,-1.87,1.9299999999999997
60594.4999537037,1.88e-07,8.3e-08,1.2650602409638552,0.5630885122410547,0.7019717287228004,1.080333333333332e-07,0.7395191122071538,5.0,2.3,0.05999999999999961,2.6400000000000006
60615.4999537037,2.95e-07,1.88e-07,0.5691489361702127,1.2650602409638552,-0.6959113047936425,1.886666666666665e-07,0.5633056683736548,5.0,5.0,2.7,-2.7
60636.4999537037,3.78e-07,2.95e-07,0.28135593220339006,0.5691489361702127,-0.2877930039668226,2.8699999999999986e-07,0.3169627307558349,5.0,5.0,0.0,0.0
60643.4999537037,1.44e-06,3.78e-07,2.8095238095238093,0.28135593220339006,2.5281678773204193,7.043333333333332e-07,1.0443382387734828,4.92,5.0,0.0,-0.08000000000000007
60741.4999537037,7.94e-08,1.44e-06,-0.9448611111111112,2.8095238095238093,-3.7543849206349202,6.324666666666666e-07,-0.8743215471360066,3.02,4.92,-0.08000000000000007,-1.8199999999999998
60748.4999537037,1.74e-08,7.94e-08,-0.7808564231738035,-0.9448611111111112,0.1640046879373076,5.122666666666665e-07,-0.965844772623772,1.9,3.02,-1.9,0.7799999999999998
60790.4999537037,1.59e-07,1.74e-08,8.13793103448276,-0.7808564231738035,8.918787457656563,8.526666666666653e-08,0.8637251073799328,5.0,1.9,-1.12,4.220000000000001
60797.4999537037,2.11e-06,1.59e-07,12.270440251572326,8.13793103448276,4.1325092170895665,7.621333333333333e-07,1.7683124152709149,5.0,5.0,3.1,-3.1
60825.4999537037,1.89e-07,2.11e-06,-0.9104265402843602,12.270440251572326,-13.180866791856687,8.193333333333333e-07,-0.7692307692307692,4.56,5.0,0.0,-0.4400000000000004
60923.4999537037,1.36e-07,1.89e-07,-0.28042328042328046,-0.9104265402843602,0.6300032598610797,8.116666666666665e-07,-0.8323409846836118,5.0,4.56,-0.4400000000000004,0.8800000000000008
60930.4999537037,1.19e-07,1.36e-07,-0.125,-0.28042328042328046,0.15542328042328046,1.4799999999999987e-07,-0.195813639432815,3.12,5.0,0.4400000000000004,-2.3200000000000003
60937.4999537037,6.53e-08,1.19e-07,-0.4512605042016806,-0.125,-0.3262605042016806,1.0676666666666652e-07,-0.38802245789145273,2.92,3.12,-1.88,1.6799999999999997
60979.4999537037,1.18e-07,6.53e-08,0.8070444104134764,-0.4512605042016806,1.258304914615157,1.0076666666666653e-07,0.1708526107072058,3.11,2.92,-0.20000000000000018,0.3900000000000001
61007.4999537037,2.01e-06,1.18e-07,16.033898305084744,0.8070444104134764,15.226853894671267,7.310999999999998e-07,1.7490426695842458,5.0,3.11,0.18999999999999995,1.7000000000000002
